x,y,label
-2.4375226440989737,-10.763366099934553,0
-0.8510605891670995,26.440457817070943,2
0.11807759073939433,-7.564223679306712,0
-1.9908076507620969,22.728651467086245,2
3.6864041263066154,-17.777519752462915,0
-14.00206799257063,-4.501787530458164,1
-0.26577919835061825,-15.373576386327457,0
-14.725191485345935,-4.3018027544291915,1
-2.299137679230216,-10.170988025064855,0
-8.32467422813448,28.82068703121848,2
-4.420946438778461,-13.098460216142492,0
-7.5105245039012765,22.994953317323173,2
5.778924007816487,-16.076233226524117,0
-15.011456183215667,-7.04781740214911,1
-5.897909907484954,31.104768142374276,2
-1.202949638911743,-12.384556157878322,0
-3.41049999860836,21.936561116447507,2
-9.668390313256449,-4.025046629138549,1
-17.848612898931208,-6.539200673918529,1
-13.67701776079114,-7.244788964314322,1
-14.691220531589686,-10.167131297604115,1
-5.558499395768815,23.93881024008688,2
3.8325453474250786,-8.02651668174942,0
-10.882839749809836,24.09550000303975,2
-0.24419221810651917,-13.827362041598363,0
-7.605525789222788,-8.020059245150161,1
-3.3218814976329063,-16.58719263031506,0
-1.3417273003720172,-14.110132972768008,0
-10.925480891381214,-10.381921130729257,1
-0.7874469213624025,-12.474466402388558,0
1.624241779000267,-8.406259224749375,0
-9.783880140411004,-5.680980936486829,1
-5.65457610906461,26.382892384989542,2
-12.542743245592012,-6.479179635571339,1
-7.184801476778938,28.109812458662056,2
-10.640301285939358,26.97998870937202,2
1.199138981957991,-13.412597331064356,0
-4.217623056889936,28.965485201673943,2
0.08762060026825358,-15.897592577299577,0
-16.949453282429165,-3.4901584725389636,1
-11.959920242604081,-4.39597774123741,1
-11.818668739314752,-7.002972165260072,1
-9.78850060059355,25.20437717704434,2
-14.44839956545269,-6.8363974376455605,1
-14.24022325270489,-6.999301713086703,1
-1.0881649735479042,-9.201345036840024,0
-9.769073811305386,24.04348064734908,2
-5.1511357543164795,-15.78965304879298,0
0.058560139828448876,-10.83682488807974,0
-7.62731325022857,21.42049228897544,2
1.5881941499968772,-9.499035440971625,0
-0.6593109844385714,-11.386863279556502,0
-8.628278820956174,23.653352863737044,2
-1.85107894190233,-18.173129842163036,0
-12.049067766789445,-5.734716394272193,1
-6.7420335481809355,26.369115885118543,2
0.8715376212746708,24.06564821428858,2
-6.076916416529411,17.39214777929395,2
-0.42251464927665405,-8.805515518437696,0
-7.446533819183108,22.801258116088903,2
-4.78813777948561,23.232472887678565,2
-1.2135385979653837,-21.822788012508152,0
-14.591924452097771,-6.163378620749958,1
-11.005772952111784,20.089893559310866,2
1.908928871986352,-12.841538077255647,0
-9.148972915752227,21.46407230740133,2
-10.076290748511369,-6.722718542549099,1
-8.721505980586691,-3.109641170847144,1
-5.034125556110358,22.563631412839772,2
-11.610282211547217,28.433696988730713,2
-13.731413474953499,-6.202077297800274,1
-11.537546698497371,-2.9198545449976487,1
-8.797730994147093,-3.9742724522556125,1
-5.4070281712974975,29.079302237787857,2
-17.86795868440568,-8.362704949748524,1
-20.322445835727507,-6.403207824341151,1
-3.421345379015929,-16.203308443150455,0
-1.6372116373139525,-13.077542199784148,0
-1.2722107517125085,-11.755315146542081,0
-10.710275036738652,-2.7804748092200606,1
-9.204850858909012,-5.860959988476552,1
-4.105664495342175,22.96589490133463,2
-1.0223035697968443,22.690671889927227,2
-9.181584383554092,-3.3520469873666254,1
-0.8972964845421701,-12.291447210506284,0
1.9592233657115914,-18.415650493372098,0
-13.955280813411482,-5.123405343980001,1
1.5748669533091177,-12.58416661074916,0
-10.671830707497865,-7.952096472832395,1
-11.9895245928187,27.38982742894533,2
-16.80070765232905,-2.661745838690081,1
-10.015738741822364,-4.492445866114534,1
-5.876471377014125,21.210782578526068,2
-10.640770214103982,-9.158635624030351,1
-17.411121123268696,-6.5004340808612335,1
-0.6252059584154068,-18.6388940013169,0
-10.108602381184252,25.07148577003126,2
-7.034050628505161,26.32448767854058,2
-6.816790562660854,21.926887196076652,2
-9.441563915532816,-4.989798722540019,1
1.1972938316088104,-17.13644647608885,0
-10.121996281803247,22.53275050493722,2
-5.4890205319796905,28.51589699605059,2
-12.944848384436266,-6.216013561914698,1
-4.5342018549981065,27.12375073886808,2
-3.6038784724116724,-17.843777260823412,0
-6.815406899287888,25.499757229126853,2
-21.004027103259705,-4.255899704498573,1
-3.6268951578284834,-11.21214779317785,0
2.8681294397418657,28.337701553135954,2
-9.01487248055812,26.622273807032204,2
-4.735883758974307,29.352270801350016,2
3.463064969059523,-15.088740842908148,0
-0.987392295996766,-11.414343268053123,0
-1.3802871078537022,-13.98379026806353,0
-14.608799007742203,-7.334473465922372,1
-17.338797987500534,-7.606683263269328,1
-3.764030520566153,27.653510143822896,2
-7.302201343654843,31.27619162876433,2
-10.874523209646384,-7.599565276850855,1
-5.3614653383578945,22.39942265813845,2
-2.547450261922979,-14.374426013427241,0
-4.682722837761481,28.769691990602265,2
-13.727171958966064,-4.61328489196493,1
-7.6545994749372746,31.287187913295334,2
-3.1449951890018566,-15.364415074292602,0
-11.612354279615175,23.199856445663695,2
-9.371288762190169,26.275764387082535,2
-11.476775485024561,-5.7573293849310705,1
0.5332984491047599,34.12662561243998,2
-6.0555437732718405,31.02196083172736,2
-6.396110382085368,25.893234086017834,2
1.983380759212484,-14.972686881272953,0
-2.7804018176741696,-9.210711116599466,0
-0.7814319622605702,-16.412407578872603,0
-11.110350996179227,-3.337860701934037,1
-9.934629967396928,25.817115348785862,2
-12.951208750565604,-4.279228983768518,1
-2.1784600372574388,26.51280838593302,2
-2.2465558341533853,-21.418935281146577,0
-8.428128870420323,23.597949134316135,2
-0.40654976355033945,-15.625544243935224,0
1.616573308895202,-14.260089367829755,0
-11.294428613437438,-4.35804685519752,1
-7.005031519276207,24.81550136836249,2
-10.260337142861388,25.808295021877314,2
-11.510957194012704,-6.776856805493036,1
-13.051095694626966,-5.945257147074484,1
-15.17942657102005,-7.916386303134274,1
-10.948480456956126,-7.045741609940154,1
-0.46953733014377086,26.22465623522528,2
-8.088089108412525,-5.803249627238579,1
0.7279365943658528,-9.997999341761135,0
-13.786211080482454,-7.632551426005962,1
-5.601478620661803,20.53534887927937,2
-9.167329599879789,-5.385373358334082,1
-3.793527125649516,24.30735265285074,2
-1.6493147051258525,-10.900338857399623,0
-9.518009366999452,22.97006072184801,2
-0.9411049091332762,-13.444945071860023,0
-0.4922050699123979,21.524645500179602,2
-3.1713161096783247,25.762753696813164,2
-5.419985456056257,24.91028353275815,2
-10.124110683687434,27.419875009600265,2
-11.198234307904263,-3.5268124754412566,1
-13.746909528079591,-6.5328506731215725,1
-15.036779229663576,-3.9955436400407365,1
0.7734040774807298,-14.313080516406703,0
-13.010197186111549,-6.749336901754265,1
-5.779375793009251,20.708131735757018,2
-6.879848036865955,19.983982609635657,2
-8.53898372587346,26.77450580975217,2
-11.149877847406987,-4.925363272430089,1
-1.2942029349741928,-13.121874160672082,0
-23.307221887527803,-4.693028531730542,1
-10.338641484679005,29.080114264525385,2
-4.964316674684442,-7.6810806538020895,0
-6.4508261685010435,26.531236091365777,2
3.681535771167378,-16.401963802088613,0
-6.630073449427683,24.289607551844345,2
-0.0203750997511562,-11.916847312254829,0
-12.32835420095861,-6.962327283270907,1
-0.9089370559843092,-10.049857710221422,0
-4.967461233926301,29.928007094703418,2
-18.683109751949278,-5.79932214441018,1
-2.9881903736512334,22.951663956458912,2
-11.605007946511977,-5.789451392790833,1
-8.072081573194087,25.534042494570464,2
-13.00071125240535,-4.1083172321422605,1
-2.074012236816823,28.521709278157832,2
-3.6030392727350598,23.604881682874677,2
-8.131939565739765,-7.272622623562766,1
-9.44169375212197,25.63557760866698,2
-13.921004704645881,-5.254419620416154,1
-4.796163530901815,26.902186149303713,2
-17.407430542815415,-7.531570475126392,1
-0.05646494691922166,-13.389996504025206,0
-6.138351024812324,23.259479768186864,2
-9.920617443423648,23.308368368542833,2
-2.4291770235146593,-11.758876505258062,0
-1.8197197642036036,29.508282382447938,2
-10.97409650683393,-5.627136671883428,1
-2.6424023280032904,-11.701795348334006,0
-7.096597430319488,-4.477672289538986,1
-2.5513454913884974,25.32604205487533,2
1.7091458857237476,-16.742708179713002,0
-14.425826280103927,-6.383750809980106,1
-12.743089362873881,-3.872644437184646,1
-15.054430724110176,-5.251959034948907,1
2.930384576020808,-21.19089558912821,0
1.9931621814324094,-11.19913171525277,0
-10.700760278105594,26.596544543395286,2
-8.779190856119467,26.207347857711635,2
-11.255645853052215,-6.3692451090249556,1
-8.98547834447126,-4.498103495683667,1
-9.498803184882421,21.555022183965995,2
-8.78271098477122,29.93866255079822,2
-6.934176358185432,24.917608406726348,2
-8.282170532183509,-2.86464676475069,1
-1.3126542778985264,-15.373537240175859,0
-8.037704137608289,25.050581779070445,2
-12.341112841916138,-4.533596809704935,1
-12.478800387020176,-5.8925014768198745,1
-3.229557844441372,-11.786920262775435,0
0.09286411129142275,-12.682342797806557,0
-9.71975488849575,-7.525362208883072,1
-13.862504341579665,-3.6929096974053452,1
-4.644717568329598,-4.635600430573251,1
-2.293274760527077,-15.310921873791543,0
-1.7170218959642745,-15.892654749080862,0
-9.077812585760931,-2.2838369958944313,1
-3.993551105397793,-17.662058892530524,0
-1.4365492833217368,-11.389291920047636,0
-12.171001052453098,-4.514626162396771,1
0.35817683946975476,-12.040092314017866,0
-0.1220624135249096,-19.823274700767506,0
-3.086887613290946,-15.582812759150238,0
-8.70266669562932,28.162328375098117,2
-5.1941069583835535,24.57890539533321,2
3.5546866162270394,-15.460227078578214,0
-6.465847443371981,25.527095852416323,2
1.8508125805519988,-13.431026205217337,0
-12.446590506308748,-4.296149792863981,1
-11.083753642422066,-5.225278853381111,1
-7.586110366909888,-6.955374282449869,1
-12.215413020629402,23.700168492383987,2
-8.374989060993435,19.852864166307015,2
-10.655317800188154,18.780591704973624,2
-9.26002189611728,-5.20265878427437,1
-3.1300208077897578,-13.685424978475144,0
-11.80633592698017,-6.116285950008365,1
-8.969582255528891,-7.492670126542851,1
6.763745258473304,-18.368288000751615,0
-12.709069370368422,-5.2815468523166365,1
-10.810553452403514,29.884930983142365,2
-6.528923279603678,22.040416478880307,2
1.9080407594179274,26.676379321308232,2
-5.489405140645092,-15.91629784447563,0
-9.586373618317973,29.84232992858729,2
-0.6818625874860331,-12.287354940668017,0
-0.8024598107371048,27.237352589681233,2
3.524458780426709,-12.468761998181042,0
-3.2272779461046572,23.42848921464171,2
-14.8507508044508,-6.116890462424067,1
-13.029126571424255,-7.322896385331461,1
2.052021515293251,-6.549189544137112,0
-5.312578596002978,27.73986809607634,2
-3.006260460955623,23.260635163427587,2
-8.482388006268266,28.751446676291746,2
-8.531409710677687,-5.155974259504828,1
-0.3508062454113211,-25.78749398665819,0
-11.891287068863724,-6.048837806154043,1
1.6711614592240724,-16.61548504566389,0
-4.2203890803330655,26.72795735806056,2
-8.115565758745209,23.99281653296611,2
-1.039471808414068,24.537563565376676,2
-6.207340275172989,29.087748346782213,2
-7.480560221005474,20.790630881722468,2
4.430998914243092,-17.151616332972466,0
-1.1178463801619145,-14.822371049152649,0
-6.341481556615429,28.017226596433044,2
-16.758288761345185,-4.927748469203904,1
-0.6977616580110757,-12.705606645027101,0
-15.233209189556394,-2.0439445520847253,1
-2.165501597479124,25.76253348803154,2
-1.5669809199450462,-16.291164925114085,0
-2.9643841116363707,22.974480842978227,2
-11.746291231935782,-3.325399373050473,1
-3.7856484158330392,-12.18417666957524,0
-7.287396499034268,26.991593058634134,2
-3.6103625437572013,20.407961391331565,2
-13.544415821557337,-8.481724480391998,1
-9.29567910923237,-3.534532576451908,1
-0.20762107352201742,27.364679786635413,2
-2.369588981670047,-15.147901476795635,0
-13.041254532864224,-4.824990628497358,1
3.325174130609621,-14.10561754832885,0
-13.914504409744257,-5.018109305110591,1
-2.416953680009356,21.070042258092286,2
-0.7082115428655633,-14.222721359463657,0
-13.0646208476017,-5.033779271896877,1
-2.6306979244241333,25.143262146639966,2
-13.38358506799376,-6.055583444737734,1
-3.1850018072976374,26.36898776342111,2
1.5090422280490925,-17.332984193010805,0
-7.552446100752932,-13.534342115103712,0
-20.042496784929085,-4.035684213971703,1
0.5918235792546631,-15.348196613360985,0
-1.039593538131196,-12.772215765018403,0
-13.180507072015581,-5.555056870465073,1
-8.508955633410256,-4.0196939860652705,1
-4.054035477794653,26.331943761508306,2
-9.79026377918983,-5.192338612286124,1
-6.859572514901485,27.40058302461892,2
-9.529262448987291,-4.13858962002751,1
-16.770635090393405,-4.424166174597883,1
0.8986978623868156,22.55839872495831,2
2.4117360211346806,-19.317226712995836,0
-12.728679067031376,-9.050619462004377,1
-4.602433367160343,-14.296628145581124,0
-3.662417622200676,21.7780740314465,2
-13.222691913746559,-3.3635400730217393,1
0.49872380988434184,-13.995957227213406,0
0.9839161249042421,-10.89012941496378,0
0.05213454638517667,-11.218931520074324,0
0.2827308782893514,24.56914205742215,2
0.8713724119235491,-13.099089664239017,0
-3.3407004742692146,28.373030511206043,2
1.5706901038965737,-12.015077316711036,0
5.101212957479518,-10.114776339270396,0
-3.131191067253617,-17.299068908362067,0
-4.608811094202471,25.971040345067614,2
-12.050523889567144,-6.150226863720286,1
1.6892386438060891,-12.432758078118074,0
-1.7915419073077616,-11.546124609668723,0
-0.9154688451603459,-18.428557463111122,0
-16.835386296542,-3.233024477601834,1
-3.311247447631005,-10.988350751588248,0
0.25052813424790044,-10.880615723325167,0
1.0946345368391448,24.217595172287,2
-0.7910001426258191,-11.218122984704722,0
6.436751483132546,-14.970426283487186,0
-8.240268427543683,-7.550004232775102,1
1.8307899635049933,-14.849939248380997,0
-11.28680408561723,21.20321080591736,2
-5.853028450401721,25.148320120648595,2
-10.1692387389106,-7.417036855274391,1
-3.829270060650756,-12.039276369469734,0
-2.1231576192764448,-11.482414151322393,0
1.862440307502518,-9.501635700915681,0
-3.9806644800078503,25.055097802918343,2
8.34667817523248,-10.434979302219993,0
-5.345675258807514,-10.651822505708616,0
-12.232522649434655,-4.484768099861436,1
-2.5833153089980967,-13.578988006470643,0
-9.397642718092593,30.594121439838613,2
-10.157895711037646,-4.599754338720286,1
-5.0963904566789155,27.141218914433125,2
-4.228191007283946,-5.329622219170618,1
-6.924517379971842,-4.233493993606975,1
-15.384138028191126,-3.9602775912809323,1
0.7058237719485632,-10.390105451817117,0
-5.524123625599898,23.122180667495318,2
-14.370351437720299,-5.364837624828355,1
-5.876802309431148,28.79885200231558,2
1.5415983830664186,-14.666453369198369,0
-2.465991971498901,-13.84160020418077,0
-1.214844571410376,-12.03100677951641,0
1.9827869393389932,-15.30955863457701,0
-14.071256733470982,-4.869352750897568,1
-9.50892930830024,21.84529751057317,2
-6.187588649097599,23.561913235781308,2
-13.73106284732611,-4.381783851850616,1
-13.089705142281476,-5.769511904873561,1
-13.868507446036947,-7.546277616494331,1
-12.281076552233358,25.1216484657574,2
-6.669863569054705,21.446316059492347,2
-8.179348642683454,30.017921630434117,2
6.7816576780706095,-13.845093051129352,0
-5.445565018937109,25.382680494474606,2
-6.26636954989307,-6.4043567220720465,1
-14.79218919589095,-8.576520188008146,1
0.1750859407332621,31.25952831935399,2
-10.250865162950925,27.39841781304323,2
-3.972734627275354,-16.815154858117126,0
-3.5556744301420222,-18.355005476958247,0
-14.107795072594042,-3.605619298596933,1
2.0623570413455954,-11.746430778631103,0
-1.5779682170003664,24.804113701666832,2
-4.715515844234669,-18.66358580290436,0
-7.438715959601786,-2.615805861925385,1
